tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	er_synthetic_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_date	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_standard	measurement_temp	measurement_time_zone	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
zhang	This study	aniakchak	NA94-5f	NA94-5	NA94-5f		NA94-5f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.8	2019:01:06:14:39:00.00	342.6		g	-73.4	4.477e-07	12	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	5.730e+02
zhang	This study	aniakchak	NA94-5f	NA94-5	NA94-5f		NA94-5f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.0	2019:01:06:16:46:00.00	347.6		g	-73.8	4.990e-07	13	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.730e+02
zhang	This study	aniakchak	NA94-5f	NA94-5	NA94-5f		NA94-5f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.6	2019:01:07:09:49:00.00	345.8		g	-76.1	5.006e-07	14	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.030e+02
zhang	This study	aniakchak	NA94-5f	NA94-5	NA94-5f		NA94-5f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:DE-VM:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	2.4	2019:01:07:12:03:00.00	346.1	average of multiple measurements	g	-40.4	1.059e-07	15	2.0	u	2.730e+02	SAN	0	0	0	0	7.030e+02
zhang	This study	aniakchak	NA94-5f	NA94-5	NA94-5f		NA94-5f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:07:14:20:00.00	350.6		g	-34.4	7.369e-08	16	3	u	2.730e+02	SAN	0	0	0	0	7.330e+02
zhang	This study	aniakchak	NA94-5f	NA94-5	NA94-5f		NA94-5f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:07:16:49:00.00	339.4		g	-78.2	4.888e-07	17	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.730e+02
zhang	This study	aniakchak	NA94-5f	NA94-5	NA94-5f		NA94-5f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:07:18:55:00.00	341.1		g	-79.2	4.741e-07	18	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.330e+02
zhang	This study	aniakchak	NA94-5f	NA94-5	NA94-5f		NA94-5f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:07:21:20:00.00	348.9		g	-82.1	4.933e-07	19	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.630e+02
zhang	This study	aniakchak	NA94-5f	NA94-5	NA94-5f		NA94-5f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.7	2019:01:08:09:23:00.00	351.8		g	-43.2	5.776e-08	20	3	u	2.730e+02	SAN	0	0	0	0	7.630e+02
zhang	This study	aniakchak	NA94-5f	NA94-5	NA94-5f		NA94-5f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.9	2019:01:08:11:27:00.00	346.2		g	-40.1	4.808e-08	21	3	u	2.730e+02	SAN	0	0	0	0	7.830e+02
zhang	This study	aniakchak	NA94-5f	NA94-5	NA94-5f		NA94-5f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.7	2019:01:08:13:25:00.00	346.6		g	-82.2	4.353e-07	22	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.330e+02
zhang	This study	aniakchak	NA94-5f	NA94-5	NA94-5f		NA94-5f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:08:15:24:00.00	340.3		g	-81.9	4.394e-07	23	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.830e+02
zhang	This study	aniakchak	NA94-5f	NA94-5	NA94-5f		NA94-5f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:09:08:15:00.00	352.1		g	-79.8	4.197e-07	24	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	8.030e+02
zhang	This study	aniakchak	NA94-5f	NA94-5	NA94-5f		NA94-5f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:09:10:29:00.00	341.4		g	-43.0	3.969e-08	25	3	u	2.730e+02	SAN	0	0	0	0	8.030e+02
zhang	This study	aniakchak	NA94-5f	NA94-5	NA94-5f		NA94-5f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:09:12:36:00.00	353.5		g	-39.8	2.398e-08	26	3	u	2.730e+02	SAN	0	0	0	0	8.180e+02
zhang	This study	aniakchak	NA94-5f	NA94-5	NA94-5f		NA94-5f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:09:14:29:00.00	14.4		g	-83.3	3.956e-07	27	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.830e+02
zhang	This study	aniakchak	NA94-5f	NA94-5	NA94-5f		NA94-5f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:09:16:29:00.00	338.9		g	-83.1	4.228e-07	28	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	8.180e+02
zhang	This study	aniakchak	NA94-5f	NA94-5	NA94-5f		NA94-5f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:09:18:32:00.00	342.0		g	-85.0	4.498e-07	29	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	8.330e+02
zhang	This study	aniakchak	NA94-5f	NA94-5	NA94-5f		NA94-5f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:10:08:59:00.00	340.3		g	-44.3	1.880e-08	30	3	u	2.730e+02	SAN	0	0	0	0	8.330e+02
zhang	This study	aniakchak	NA94-5g	NA94-5	NA94-5g		NA94-5g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.8	2019:01:04:10:39:00.00	304.2		g	-1.1	8.934e-07	1	3	u	2.730e+02	SAN	0	0	0	0	2.730e+02
zhang	This study	aniakchak	NA94-5g	NA94-5	NA94-5g		NA94-5g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:04:13:24:00.00	303.9		g	-2.7	8.686e-07	2	3	u	2.730e+02	SAN	0	0	0	0	3.730e+02
zhang	This study	aniakchak	NA94-5g	NA94-5	NA94-5g		NA94-5g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:04:15:52:00.00	302.8		g	-4.2	8.693e-07	3	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
zhang	This study	aniakchak	NA94-5g	NA94-5	NA94-5g		NA94-5g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.6	2019:01:05:08:54:00.00	303.4		g	-23.4	6.707e-07	4	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	4.730e+02
zhang	This study	aniakchak	NA94-5g	NA94-5	NA94-5g		NA94-5g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.8	2019:01:05:11:05:00.00	302.3		g	-7.4	5.819e-07	5	3	u	2.730e+02	SAN	0	0	0	0	4.730e+02
zhang	This study	aniakchak	NA94-5g	NA94-5	NA94-5g		NA94-5g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.3	2019:01:05:13:44:00.00	301.9		g	-6.1	3.307e-07	6	3	u	2.730e+02	SAN	0	0	0	0	5.730e+02
zhang	This study	aniakchak	NA94-5g	NA94-5	NA94-5g		NA94-5g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.8	2019:01:05:15:31:00.00	301.4		g	-13.1	3.441e-07	7	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
zhang	This study	aniakchak	NA94-5g	NA94-5	NA94-5g		NA94-5g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.6	2019:01:05:17:36:00.00	300.4		g	-52.8	4.831e-07	8	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	5.730e+02
zhang	This study	aniakchak	NA94-5g	NA94-5	NA94-5g		NA94-5g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.7	2019:01:06:08:10:00.00	300.7		g	-61.9	4.534e-07	9	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.230e+02
zhang	This study	aniakchak	NA94-5g	NA94-5	NA94-5g		NA94-5g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:06:10:26:00.00	303.4		g	-10.3	2.249e-07	10	3	u	2.730e+02	SAN	0	0	0	0	6.230e+02
zhang	This study	aniakchak	NA94-5g	NA94-5	NA94-5g		NA94-5g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.5	2019:01:06:12:32:00.00	299.7		g	-5.8	1.859e-07	11	3	u	2.730e+02	SAN	0	0	0	0	6.730e+02
zhang	This study	aniakchak	NA94-5g	NA94-5	NA94-5g		NA94-5g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:06:14:40:00.00	294.9		g	-69.2	4.587e-07	12	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	5.730e+02
zhang	This study	aniakchak	NA94-5g	NA94-5	NA94-5g		NA94-5g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:06:16:47:00.00	304.1		g	-71.6	5.072e-07	13	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.730e+02
zhang	This study	aniakchak	NA94-5g	NA94-5	NA94-5g		NA94-5g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:07:09:50:00.00	297.3		g	-75.1	5.211e-07	14	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.030e+02
zhang	This study	aniakchak	NA94-5g	NA94-5	NA94-5g		NA94-5g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.2	2019:01:07:12:03:00.00	297.1		g	-10.9	1.367e-07	15	3	u	2.730e+02	SAN	0	0	0	0	7.030e+02
zhang	This study	aniakchak	NA94-5g	NA94-5	NA94-5g		NA94-5g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.7	2019:01:07:14:21:00.00	299.9		g	-10.1	1.078e-07	16	3	u	2.730e+02	SAN	0	0	0	0	7.330e+02
zhang	This study	aniakchak	NA94-5g	NA94-5	NA94-5g		NA94-5g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:07:16:50:00.00	301.0		g	-79.8	5.198e-07	17	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.730e+02
zhang	This study	aniakchak	NA94-5g	NA94-5	NA94-5g		NA94-5g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:07:18:55:00.00	305.9		g	-80.8	5.224e-07	18	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.330e+02
zhang	This study	aniakchak	NA94-5g	NA94-5	NA94-5g		NA94-5g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:07:21:20:00.00	293.9		g	-83.0	5.525e-07	19	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.630e+02
zhang	This study	aniakchak	NA94-5g	NA94-5	NA94-5g		NA94-5g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:08:09:24:00.00	299.5		g	-16.3	7.885e-08	20	3	u	2.730e+02	SAN	0	0	0	0	7.630e+02
zhang	This study	aniakchak	NA94-5g	NA94-5	NA94-5g		NA94-5g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.0	2019:01:08:11:27:00.00	309.1		g	-5.1	6.432e-08	21	3	u	2.730e+02	SAN	0	0	0	0	7.830e+02
zhang	This study	aniakchak	NA94-5g	NA94-5	NA94-5g		NA94-5g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:08:13:26:00.00	308.3		g	-85.9	4.979e-07	22	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.330e+02
zhang	This study	aniakchak	NA94-5g	NA94-5	NA94-5g		NA94-5g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:08:15:25:00.00	275.9		g	-83.7	5.020e-07	23	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.830e+02
zhang	This study	aniakchak	NA94-5g	NA94-5	NA94-5g		NA94-5g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.1	2019:01:09:08:15:00.00	267.3		g	-86.0	4.869e-07	24	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	8.030e+02
zhang	This study	aniakchak	NA94-5g	NA94-5	NA94-5g		NA94-5g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:09:10:29:00.00	305.6		g	-18.1	4.544e-08	25	3	u	2.730e+02	SAN	0	0	0	0	8.030e+02
zhang	This study	aniakchak	NA94-5g	NA94-5	NA94-5g		NA94-5g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:09:12:36:00.00	296.5		g	-22.3	2.878e-08	26	3	u	2.730e+02	SAN	0	0	0	0	8.180e+02
zhang	This study	aniakchak	NA94-5g	NA94-5	NA94-5g		NA94-5g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:09:14:29:00.00	285.2		g	-86.7	4.667e-07	27	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.830e+02
zhang	This study	aniakchak	NA94-5g	NA94-5	NA94-5g		NA94-5g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:09:16:29:00.00	219.0		g	-87.8	4.955e-07	28	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	8.180e+02
zhang	This study	aniakchak	NA94-5g	NA94-5	NA94-5g		NA94-5g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:09:18:32:00.00	225.8		g	-87.3	5.210e-07	29	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	8.330e+02
zhang	This study	aniakchak	NA94-5g	NA94-5	NA94-5g		NA94-5g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:10:09:00:00.00	286.0		g	-34.0	1.390e-08	30	3	u	2.730e+02	SAN	0	0	0	0	8.330e+02
zhang	This study	aniakchak	NA94-5h	NA94-5	NA94-5h		NA94-5h:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:04:10:42:00.00	159.9		g	-12.6	8.691e-07	1	3	u	2.730e+02	SAN	0	0	0	0	2.730e+02
zhang	This study	aniakchak	NA94-5h	NA94-5	NA94-5h		NA94-5h:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:04:13:25:00.00	160.6		g	-13.0	8.620e-07	2	3	u	2.730e+02	SAN	0	0	0	0	3.730e+02
zhang	This study	aniakchak	NA94-5h	NA94-5	NA94-5h		NA94-5h:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:04:15:52:00.00	159.9		g	-13.4	8.646e-07	3	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
zhang	This study	aniakchak	NA94-5h	NA94-5	NA94-5h		NA94-5h:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:05:08:54:00.00	159.0		g	-15.4	8.323e-07	4	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	4.730e+02
zhang	This study	aniakchak	NA94-5h	NA94-5	NA94-5h		NA94-5h:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.9	2019:01:05:11:05:00.00	155.7		g	-14.3	8.220e-07	5	3	u	2.730e+02	SAN	0	0	0	0	4.730e+02
zhang	This study	aniakchak	NA94-5h	NA94-5	NA94-5h		NA94-5h:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:05:13:45:00.00	162.8		g	-13.7	7.144e-07	6	3	u	2.730e+02	SAN	0	0	0	0	5.730e+02
zhang	This study	aniakchak	NA94-5h	NA94-5	NA94-5h		NA94-5h:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:05:15:31:00.00	157.6		g	-14.5	7.161e-07	7	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
zhang	This study	aniakchak	NA94-5h	NA94-5	NA94-5h		NA94-5h:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.8	2019:01:05:17:37:00.00	158.0		g	-19.4	7.280e-07	8	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	5.730e+02
zhang	This study	aniakchak	NA94-5h	NA94-5	NA94-5h		NA94-5h:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:06:08:10:00.00	162.6		g	-20.8	6.956e-07	9	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.230e+02
zhang	This study	aniakchak	NA94-5h	NA94-5	NA94-5h		NA94-5h:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:06:10:26:00.00	161.6		g	-14.9	6.579e-07	10	3	u	2.730e+02	SAN	0	0	0	0	6.230e+02
zhang	This study	aniakchak	NA94-5h	NA94-5	NA94-5h		NA94-5h:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:06:12:33:00.00	161.1		g	-14.6	6.008e-07	11	3	u	2.730e+02	SAN	0	0	0	0	6.730e+02
zhang	This study	aniakchak	NA94-5h	NA94-5	NA94-5h		NA94-5h:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:06:14:40:00.00	158.6		g	-21.5	6.259e-07	12	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	5.730e+02
